377611	Malvastrum yellow vein Yunnan virus satellite DNA beta
377612	unclassified Human adenovirus B
222739	Influenza A virus (A/quail/Californa/1/90(H4N6))
377617	Saccharopolyspora sp. ASL9
377618	Gremmeniella abietina type B RNA virus XL
222730	Influenza A virus (A/mallard/Alberta/226/98(H2N3))
222731	Influenza A virus (A/pintail/Primorie/625/76(H2N3))
222736	Influenza A virus (A/tern/Astrakhan/775/83(H13N3))
222734	Influenza A virus (A/silkiechicken/Pennsylvania/897/96(H2N3))
1114710	Norovirus Hu/77/21/2007/AU
1114711	Norovirus Hu/77/J7/2007/AU
1114712	Norovirus Hu/77/b3/2007/AU
1114713	Norovirus Hu/8/396a/2006/AU
1114714	Norovirus Hu/84/23/2007/AU
1114715	Norovirus Hu/84/J8/2007/AU
1114716	Norovirus Hu/85/24/2007/AU
1114717	Norovirus Hu/94/25/2007/AU
1114718	Norovirus Hu/94/J10/2007/AU
1114719	Sapovirus Hu/325/J48/2008/AU
1441627	Escherichia coli str. Sanji
1441629	Pseudomonas cichorii JBC1
784	Orientia tsutsugamushi
785	Rickettsia typhi
782	Rickettsia prowazekii
783	Rickettsia rickettsii
1378970	Nocardia sp. R5-25
1378971	Nocardia sp. R5-26
1378972	Nonomuraea sp. R5-34
1378973	Nonomuraea sp. R5-35
1378974	Nonomuraea sp. R5-36
1378975	Nonomuraea sp. R5-37
1378977	Nonomuraea sp. R6-19
1378978	Nonomuraea sp. R6-20
1378979	Saccharopolyspora sp. R7-2
1504320	actinobacterium acAcidi
1504321	actinobacterium acIB-AMD-6
1504322	actinobacterium acIB-AMD-7
489500	Hepatitis B virus Argentina/sa11/2000
489501	Hepatitis B virus Argentina/sa16/2000
489503	Hepatitis B virus adw4q/Senegal/9203
1654209	Influenza A virus (A/swine/Germany/Hagstedt-IDT11951/2010(H1N1))
326401	Rhodococcus sp. TFB
1581981	Frigoribacterium sp. F97
1581980	Frigoribacterium sp. F209
1581985	Curtobacterium sp. F23(2014)
367641	Tomato mottle leaf curl virus recombinant
1503999	Norovirus GII.4_2006b_Minerva
1654201	Influenza A virus (A/swine/Germany/Bakum-IDT12292/2010(H1N2))
1297741	Baboon adenovirus 1
1234638	Pseudomonas sp. enrichment culture clone t1
1654204	Influenza A virus (A/swine/Germany/Borken-IDT11902/2010(H3N2))
469799	Nesterenkonia flava
1413439	Staphylococcus aureus FP_N239
1413438	Staphylococcus aureus 22P79
1413437	Staphylococcus aureus 1111206270
1413436	Staphylococcus aureus 1111205429
1413435	Staphylococcus aureus 1111203374
1413434	Staphylococcus aureus 1111200013
1413433	Staphylococcus aureus 1111102620
1413432	Staphylococcus aureus 1111101949
1413431	Staphylococcus aureus 1111100370
1413430	Staphylococcus aureus 1111001578
259309	uncultured Nocardia sp.
259308	environmental samples
259305	uncultured Kocuria sp.
259307	uncultured Ornithinimicrobium sp.
259306	environmental samples
1607602	Sphingomonas sp. StRD605
1306029	fungal sp. CS3
586580	Pseudomonas sp. 101(2009)
1429237	Arthrobacter sp. D20(2013)
352851	Sclerotinia nivalis
352850	Sunflower necrosis virus
1620631	Influenza A virus (A/environment/Maryland/09OS1293/2009(H4N6))
1620630	Influenza A virus (A/environment/Maryland/09OS1292/2009(H4N6))
1654542	Brevibacterium sp. DB14543
1654543	Brevibacterium sp. DB14796
1620635	Influenza A virus (A/environment/Maryland/09OS1299/2009(H4N6))
1620634	Influenza A virus (A/environment/Maryland/09OS1298/2009(H4N6))
1620636	Influenza A virus (A/environment/Maryland/09OS1300/2009(H4N6))
1756080	Influenza A virus (A/turtledove/Wuhan/WHBJ12/2014(H5N6))
1756081	Influenza A virus (A/turtledove/Wuhan/WHBJ26/2014(H5N6))
1756082	Influenza A virus (A/turtledove/Wuhan/WHBJ28/2014(H5N6))
1756083	Influenza A virus (A/wild bird/Wuhan/CDHN01/2015(H11N9))
1756084	Influenza A virus (A/wild bird/Wuhan/CDHN09/2015(H6N2))
630189	Arthrobacter sp. P1-7
1756087	Influenza A virus (A/wild bird/Wuhan/CDHN22/2015(H11N9))
629620	Pseudomonas sp. A5ACR
1282576	Mortierella sp. BESC803j
629626	Pseudomonas sp. A5AGN
1282572	Mortierella sp. BESC196b
223380	Humicola nigrescens
223382	Verticillium tenerum
223384	Chaetomidium pingtungium
1590033	Inocybe cf. neoumbrina TENN 069570
374868	Acinetobacter sp. EMB 116
374869	Pseudomonas sp. EMB 119
436650	Achromobacter sp. 01-TG8
436658	Pseudomonas sp. DS7
436659	Sphingomonas sp. DS5
1117346	Lecanora tropica
1117347	Lecanora vainioi
1117344	Lecanora flavopallida
1117345	Melanohalea infumata
1117342	Lecanora achroa
1117343	Melanohalea multispora
1117340	Anaeromyces cf. mucronatus ZU2
1117341	Anaeromyces cf. mucronatus JF1
1117348	Geastrum parvistriatum
1613293	Influenza A virus (A/chicken/Guangdong/G3827/2014(H9))
743532	uncultured phage MedDCM-OCT-S01-C104
743533	uncultured phage MedDCM-OCT-S01-C29
743531	uncultured phage MedDCM-OCT-S01-C1
743536	uncultured phage MedDCM-OCT-S04-C1161
743537	uncultured phage MedDCM-OCT-S04-C1201
743534	uncultured phage MedDCM-OCT-S01-C58
743535	uncultured phage MedDCM-OCT-S04-C1035
574143	Sclerogaster sp. Zeller 8462
743538	uncultured phage MedDCM-OCT-S04-C1220
743539	uncultured phage MedDCM-OCT-S04-C1227
1425640	Pestalotiopsis sp. GRPS-2
1586128	Cortinarius subhygrophanus
1586129	Cortinarius velicopia
989989	Penicillium sp. W3-1
989988	Nodulisporium sp. W6-4
989987	Cylindrocarpon sp. W5-1
989986	Cryptosporiopsis sp. W6-3
989985	Camarops sp. W2-6
1586127	Cortinarius squameoradicans
989983	fungal sp. W6-5
989982	fungal sp. W2-3
1586122	Cortinarius chrysolithus
989980	Alnicola aff. luteolofibrillosa PAM08090307
595321	Sphingomonas sp. 070605-23_L09_7
1497023	Norovirus Hu/GII.4/Dust_A1_R10/2012/Gothenburg/Sweden
461748	Influenza B virus (B/Georgia/3e/2006)
461749	Influenza B virus (B/Georgia/5/2006)
1091997	Influenza A virus (A/chicken/Chongqing/K3/2011(H9N2))
650159	Penicillium sp. 269B
650158	Penicillium sp. 274
650152	Aspergillus sp. 250
650151	Aspergillus sp. 205
650157	Penicillium sp. 202
650156	Cladosporium sp. 234B
650155	Aspergillus sp. 245A
650154	Aspergillus sp. 269A
1714841	Microbacterium sp. S2T63
90416	Scleroderma laeve
90415	Scleroderma hypogaeum
90414	Chamonixia caespitosa
90410	Streptococcus phage DT1
461746	Influenza B virus (B/Alabama/11/2006)
461747	Influenza B virus (B/Georgia/3/2006)
1577427	Actinobacteria bacterium feline oral taxon 117
372446	mycorrhizal fungal sp. MC
372447	mycorrhizal fungal sp. MM70
372442	Caespitotheca
372443	unclassified Coccolithovirus
1429801	Sphaerulina cornicola
372448	mycorrhizal fungal sp. MI26
372449	mycorrhizal fungal sp. ML62
1429800	Phyllosticta citrimaxima
1429807	Phyllosticta vacciniicola
1429806	Phyllosticta pseudotsugae
1429805	Phyllosticta paxistimae
1429804	Phyllosticta podocarpicola
702443	Bacteroides ovatus SD CMC 3f
135460	Phialocephala xalapensis
870773	Citrobacter sp. HCUBPB7
870777	Microbacterium sp. HCUBPB3
870775	Microbacterium sp. HCUBPB12
870774	Microbacterium sp. HCUBPB1
870779	Microbacterium sp. HCUPPB2
1086966	Influenza A virus (A/Netherlands/42/2006(H3N2))
860549	Influenza A virus (A/Thailand/CU-MV45/2009(H1N1))
860548	Influenza A virus (A/Thailand/CU-MV44/2009(H1N1))
1485542	Agaricaceae sp. BAB-4078
860541	Influenza A virus (A/Thailand/CU-MV34/2009(H1N1))
860540	Influenza A virus (A/Thailand/CU-MV33/2009(H1N1))
860543	Influenza A virus (A/Thailand/CU-MV36/2009(H1N1))
860542	Influenza A virus (A/Thailand/CU-MV35/2009(H1N1))
860545	Influenza A virus (A/Thailand/CU-MV4/2009(H1N1))
860544	Influenza A virus (A/Thailand/CU-MV38/2009(H1N1))
860547	Influenza A virus (A/Thailand/CU-MV42/2009(H1N1))
860546	Influenza A virus (A/Thailand/CU-MV40/2009(H1N1))
665016	Influenza A virus (A/chicken/Ningxia/R13/2009(H9N2))
665017	Influenza A virus (A/chicken/Ningxia/S17/2009(H9N2))
150193	Ramaria magnifica
150190	Ramaria gracilis
150191	Ramaria ignicolor
150196	Ramaria pseudogracilis
150194	Ramaria mediterranea
150195	Ramaria pallida
150198	Ramaria quercus-ilicis
351607	Acidothermus cellulolyticus 11B
351606	Valsa cinereostroma
351603	Cytospora diatrypelloidea
351602	Microbacterium sp. PHD-5
351601	Acinetobacter sp. PHD-4
351600	Pseudomonas sp. PND-2
1476443	Fusarium sp. TC0021
351609	Cytospora aff. austromontana PPRI5926
351608	Valsa aff. cinereostroma CMW1514
1476442	Fusarium sp. TC0108
1476441	Fusarium sp. SL0584
105686	Lambdoid phage HB-4
665018	Influenza A virus (A/chicken/Shanxi/H14/2009(H9N2))
999766	Influenza B virus (B/England/401/2002)
999764	Influenza B virus (B/England/36/2006)
999765	Influenza B virus (B/England/362/1996)
999762	Influenza B virus (B/England/310/1995)
10373	Macaca mulatta cytomegalovirus
999763	Influenza B virus (B/England/357/2001)
999760	Influenza B virus (B/England/296/1996)
999761	Influenza B virus (B/England/3/1995)
1079180	Sphingomonas sp. SaMR12
1311078	Acinetobacter baumannii 44298_1
345864	Shigella sp. YAAJ-10
1311070	Acinetobacter baumannii 26016_3
1311071	Acinetobacter baumannii 26016_4
1311074	Acinetobacter baumannii 26016_7
1311075	Acinetobacter baumannii 26016_8
1311076	Acinetobacter baumannii 26016_9
1311077	Acinetobacter baumannii 26016_10
1256946	Alternaria sp. YXM9
1256947	Alternaria sp. YXN1
1256944	Alternaria sp. YXM3
1256945	Alternaria sp. YXM5
1256942	Alternaria sp. YLN7
1256943	Alternaria sp. YLN9
1256940	Alternaria sp. YLN4
1256941	Alternaria sp. YLN5
1256948	Alternaria sp. YXN12
1256949	Alternaria sp. YXN4
981662	Russulaceae sp. EMF60
981663	unclassified Russulales
981660	Russulaceae sp. EMF34
981661	Russulaceae sp. EMF59
981666	Russulales sp. EMF58
981667	Scleroderma sp. EMF38
981664	Russulales sp. EMF33
981668	Sebacinales sp. EMF42
981669	Thelephoraceae sp. EMF47
880211	Phomopsis sp. ER 1652
1278051	Rhodotorula sp. NHT-2
1278053	Sphingomonas sp. enrichment culture clone EAMFC5
696949	Leptogium diffractum
181208	Emiliania huxleyi virus sp.
181209	Emiliania huxleyi virus 163
318842	Charleville virus
318840	Humpty doo virus
318841	Dasyscyphus fuscescens
318846	Ngaingan virus
693789	Wickerhamomyces scolytoplatypi
1159896	Norovirus Hu/GII-4/D3-33/KOR
1159897	Nocardia sp. FSN27
1159899	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2-4
699330	Aeromonas sp. SC39
699331	Aeromonas sp. SC9
699332	Arthrobacter sp. SC21
699333	Arthrobacter sp. SC23
699334	Arthrobacter sp. SC27
699335	Arthrobacter sp. SC30
549293	Lichtheimia hongkongensis
549297	Ralstonia sp. WTW_02
1124942	Salmonella enterica subsp. enterica serovar Heidelberg str. 41566
1124943	Salmonella enterica subsp. enterica serovar Heidelberg str. 24393
1124940	Salmonella enterica subsp. enterica serovar Heidelberg str. N18393
1124941	Salmonella enterica subsp. enterica serovar Heidelberg str. 41563
1124946	Salmonella enterica subsp. enterica serovar Heidelberg str. CVM24359
1124947	Salmonella enterica subsp. enterica serovar Heidelberg str. CVM24388
1124944	Salmonella enterica subsp. enterica serovar Heidelberg str. N20134
1124945	Salmonella enterica subsp. enterica serovar Heidelberg str. CVM24391
1124948	Salmonella enterica subsp. enterica serovar Heidelberg str. CVM20752
1124949	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA40
213138	Cortinarius obscurooliveus
213139	Cortinarius olivaceobubalinus
943118	Toxoplasma gondii MAS
213130	Cortinarius columbinus
213131	Cortinarius elaphinus
213132	Cortinarius flammuloides
213134	Cortinarius lignyotus
213135	Cortinarius lividus
1590518	Pleosporales sp. C3060-1B-EM1
1590519	Pleosporales sp. P1051-1-P15
1590516	Pleosporales sp. B1A001-4-EM2
1590517	Pleosporales sp. C3060-1a-EM1
1590514	Pleosporales sp. B1a090-5-P302
1590515	Pleosporales sp. B1B085-7-P302
1590512	Pleosporales sp. B1A085-4-P15
1590513	Pleosporales sp. M2038-4-EM1
1590510	Pleosporales sp. B1B064-2-EM2
1590511	Pleosporales sp. B1A035-6-EM2
1576636	Pseudomonas sp. Hb2
1576635	Micromonospora sp. CNY-010
219965	Mycobacterium sp. N256
219964	Mycobacterium sp. N344
219967	Mycobacterium sp. N406
219966	Mycobacterium sp. N405
219961	Mycobacterium sp. N586
219960	Mycobacterium sp. N548
219963	Mycobacterium sp. N1768T
219962	Mycobacterium sp. N661
1313379	Cortinarius sp. ME12_D2
311975	Neosartorya otanii
311974	Neosartorya nishimurae
46935	Human adenovirus 39
311976	Penicillium sp. BSE2-4-15a
311978	Leishmania donovani archibaldi
46939	Human adenovirus 44
46938	Human adenovirus 43
1032599	Cortinarius van-campiae
1032598	Cortinarius turmalis
1032591	Cortinarius proteus
1032590	Cortinarius privignoides
1032592	Cortinarius pseudocolus
1032594	Cortinarius rufoalbus
1262583	Tamaricihabitans halophyticus
1602799	Influenza A virus (A/Thailand/PY08016/2009(H1N1))
1494748	Volutella sp. SJ-2014
708436	Atradidymella
708437	Cronartium quercuum f. sp. fusiforme G11
708434	Influenza A virus (A/chicken/Nandurbar/7972/2006(H5N1))
708435	Influenza A virus (A/chicken/Nandurbar/7966/2006(H5N1))
421744	Influenza A virus (A/mallard/MB/458/2005(H5))
421742	Influenza A virus (A/Nairobi/2041/2006(H3N2))
421743	Influenza A virus (A/Nairobi/5842/2006(H3N2))
421748	Giant grouper nervous necrosis virus
421749	Potato grouper nervous necrosis virus
580129	Curtobacterium sp. JT
1453964	Influenza A virus (A/Santa Clara/YGA_03014/2013(H3N2))
1453967	Influenza A virus (A/Santa Clara/YGA_03011/2013(H3N2))
1453966	Influenza A virus (A/Santa Clara/YGA_03012/2013(H3N2))
1453961	Influenza A virus (A/Santa Clara/YGA_03017/2013(H3N2))
1453960	Influenza A virus (A/Santa Clara/YGA_03018/2013(H3N2))
1453963	Influenza A virus (A/Santa Clara/YGA_03015/2013(H3N2))
1453962	Influenza A virus (A/Santa Clara/YGA_03016/2013(H3N2))
1685110	unclassified Amalgaviridae
385205	Kocuria sp. W11
1431717	Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces uvarum
996819	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2755
996818	Leptospira interrogans serovar Copenhageni str. Fiocruz LV130
996815	Leptospira interrogans serovar Copenhageni str. Fiocruz LV224
996814	Leptospira interrogans serovar Copenhageni str. Fiocruz LV212
996817	Leptospira interrogans serovar Copenhageni str. Fiocruz LV251
996816	Leptospira interrogans serovar Copenhageni str. Fiocruz LV239
996811	Leptospira interrogans serovar Copenhageni str. Fiocruz LV192
996810	Leptospira interrogans serovar Grippotyphosa str. 2006006971
996813	Leptospira interrogans serovar Copenhageni str. Fiocruz LV204
996812	Leptospira interrogans serovar Copenhageni str. Fiocruz LV199
504971	HIV-1 M:B L156
685588	Galerina marginata CBS 339.88
685582	Neotyphodium sp. MTII-E27
685583	Neotyphodium sp. MTII-I39
685580	Neotyphodium sp. MTI-X85
685581	Neotyphodium sp. MTII-A50
685586	Neotyphodium sp. MTIII-H07
685587	Neotyphodium sp. MTIII-I13
685584	Neotyphodium sp. MTIII-A12
685585	Neotyphodium sp. MTIII-E58
723264	Boletus sp. P088
723262	Tricholoma sp. B247
723263	Boletus sp. B334
1248823	Escherichia coli O145:H28 str. RM12581
723268	Helotiales sp. P224
299620	Influenza A virus (A/chicken/Thailand/CU-21/2004 (H5N1))
980470	Cadophora sp. 2 CRG-2011
980471	Cadophora sp. 3 CRG-2011
980474	Cryptosporiopsis cf. melanigena 01_13_3_5
980475	Dermea sp. NZ_9_1
980476	Minutisphaera sp. TS_04_050
980477	Leptosphaeria sp. 1 CRG-2011
1755311	Cyanophage LWB-cpol-1
1755310	Cyanophage LLM-cpol-2
757854	fungal sp. ARIZ AZ0395
765499	Influenza A virus (A/California/VRDL252/2009(H1N1))
534524	Norovirus Hu/P17-11/2003/SWE
534529	Norovirus Hu/P17-17/2003/SWE
534528	Norovirus Hu/P17-15/2003/SWE
247043	Influenza A virus (A/Finland/190/1992(H3N2))
247042	Influenza A virus (A/Finland/191/1992(H3N2))
247045	Influenza A virus (A/Finland/205/1992(H3N2))
247044	Influenza A virus (A/Finland/245/1992(H3N2))
247047	Influenza A virus (A/Finland/331/1993(H3N2))
247046	Influenza A virus (A/Finland/321/1993(H3N2))
247049	Influenza A virus (A/Finland/270/1993(H3N2))
247048	Influenza A virus (A/Finland/273/1993(H3N2))
1242235	Norovirus Hu/GII.4/SG4075-12/2009/SG
1242234	Norovirus Hu/GII.4/SG4075-08/2007/SG
1242231	Norovirus Hu/GII.4/SG4069-01/2008/SG
1242230	Norovirus Hu/GII.4/SG4067-01/2009/SG
1242233	Norovirus Hu/GII.4/SG4073-11/2008/SG
1242232	Norovirus Hu/GII.4/SG4070-07/2009/SG
1242239	Norovirus Hu/GII.4/SG4087-09/2007/SG
1242238	Norovirus Hu/GII.4/SG4086-09/2007/SG
1139211	Sarcinomyces sp. SL10226
1139212	Sarcinomyces sp. SL10229
1139213	Sarcinomyces sp. SL10231
698748	Pseudomonas syringae pv. maculicola str. F1
698749	Pseudomonas syringae pv. maculicola str. M3
219447	Pestivirus PG-2
1575081	Influenza A virus (A/chicken/Anhui/FA274/2013(H9))
1575082	Influenza A virus (A/chicken/Chongqing/CQ103/2012(H9))
1575085	Influenza A virus (A/chicken/Chongqing/CQ1072/2013(H9))
934221	Pseudomonas sp. A2B7
1575089	Influenza A virus (A/chicken/Chongqing/CQ1171/2013(H9))
1261953	Influenza A virus (A/mallard/Alberta/298/1986(H6N2))
1261952	Influenza A virus (A/mallard/Alberta/270/1986(H6N2))
1261951	Influenza A virus (A/mallard/Alberta/264/1986(H6N2))
1261950	Influenza A virus (A/blue-winged teal/Alberta/599/1986(H6N2))
1261957	Influenza A virus (A/mallard/Alberta/549/1986(H6N2))
1261956	Influenza A virus (A/mallard/Alberta/542/1986(H6N2))
888398	Arthrobacter sp. BB77
888392	Pseudomonas sp. BB82a
888390	Pseudomonas sp. BB78
671064	Ophiostoma bragantinum
671063	Sporothrix sp. FMR 8979
671060	Sporothrix sp. FMR 9334
671061	Sporothrix sp. FMR 8977
668246	Coniochaeta sp. agrAR113
668247	fungal sp. agrAR116
668240	Cladosporium sp. agrAR102
668242	Hypocreales sp. agrAR103
156539	Vibrio cholerae non-O1/non-O139
188350	Pseudomonas phage PaP3
763430	Plantibacter sp. TSE8
763433	Pseudomonas sp. TSX15-3
763432	Pseudomonas sp. TSE80
1775142	Vibrio phage vB_VmeM-32
1775140	Bacillus phage vB_BhaS-171
1775141	Exiguobacterium phage vB_EauS-123
112444	Melanelia stygia
1634890	Influenza A virus (A/recombinant/USD_RG208(H1))
1634899	Influenza A virus (A/swine/Illinois/A01478979/2015(H1N2))
1150527	Mycobacterium sp. MN7-2
1150526	Mycobacterium sp. MN6-9
1150525	Mycobacterium sp. MN6-20
1150524	Mycobacterium sp. MN5-9
1150523	Mycobacterium sp. MN2-6
1150522	Mycetocola sp. MN5-6
1150521	Mycetocola sp. MN5-11
1150520	Mycetocola sp. MN4-9
986107	Rhodotorula sp. CH4
1500593	Influenza A virus (A/chicken/North Sumatra/072/2010(H5N1))
1500592	Influenza A virus (A/chicken/Lampung/7/2008(H5N1))
1500591	Influenza A virus (A/chicken/Lampung/153/2011(H5N1))
1500590	Influenza A virus (A/chicken/Lampung/092/2010(H5N1))
1500597	Influenza A virus (A/chicken/Riau/071/2009(H5N1))
1500596	Influenza A virus (A/chicken/North Sumatra/72/2010(H5N1))
1500595	Influenza A virus (A/chicken/North Sumatra/27/2009(H5N1))
1500594	Influenza A virus (A/chicken/North Sumatra/198/2011(H5N1))
1500599	Influenza A virus (A/chicken/South Sulawesi/140/2010(H5N1))
1500598	Influenza A virus (A/chicken/South Kalimantan/070/2009(H5N1))
327532	Micrococcus sp. C36
327538	Pseudomonas sp. C123
327539	Pseudomonas sp. C127
132475	Yaba-like disease virus
132477	Kalanchoe latent virus
132476	Pseudomonas kilonensis
244277	Phyllosticta sp. TACP00K3044
244276	Phyllosticta sp. TACP00K3033
337075	Pyronema omphalodes
494420	Arthrobacter sp. TB 26
199814	Glomus sp. 5004a15.VerdeG
199815	Glomus sp. 5004a09.VerdeG
1077209	Rotavirus A turkey/TURV02/BRA/2010
1077202	Mucor sp. UB7
1077203	Trichoderma sp. WS9
1077200	Salmonella sp. WT
1077201	Cladosporium sp. RS1
1077204	Fusarium sp. NH2
1077205	Penicillium sp. NN8
1163738	Escherichia coli O26:H11 str. CVM9952
1163739	Helicobacter pylori Shi417
1163734	Hydromelitis pulchella
1163731	Bullimyces aurisporus
1163732	Bullimyces communis
1163733	Bullimyces costaricensis
1647570	Brevibacterium sp. TPBLGL 31
1331285	Bordetella pertussis STO1-CHLA-0006
1331284	Bordetella pertussis CHLA-26
1331287	Xerocomus porophyllus
1331286	Ganoderma sp. TL-2013
1331281	Bordetella pertussis CHLA-13
1331280	Bordetella pertussis STO1-CHOC-0021
1331283	Bordetella pertussis CHLA-20
1331282	Bordetella pertussis CHLA-15
1331288	Cryptococcus sp. HD-40
1692089	Acinetobacter sp. NF72
1692088	Acinetobacter sp. NF71
1692087	Acinetobacter sp. NF7
1692086	Acinetobacter sp. NF69
1692085	Acinetobacter sp. NF67
1692084	Acinetobacter sp. NF66
1692083	Acinetobacter sp. NF65
1692082	Acinetobacter sp. NF64
1692081	Acinetobacter sp. NF63
1692080	Acinetobacter sp. NF62
584782	Acinetobacter sp. AUH-JLM455
584780	Acinetobacter sp. AUH-JLM210
584781	Acinetobacter sp. AUH-JLM281
584786	Alcaligenes sp. OS2
1355405	Microbacterium sp. Y7
1355404	Microbacterium sp. G12
1355403	Curtobacterium sp. Y8
218616	Cordyceps sp. HB0201
218617	Isaria sp. HB0201
667113	Actinoallomurus
667119	Velvet bean severe mosaic virus
654849	environmental samples
654841	Influenza A virus (A/Catalonia/329/2009(H1N1))
654840	Influenza A virus (A/Catalonia/308/2009(H1N1))
654843	Influenza A virus (A/Catalonia/362/2009(H1N1))
654842	Influenza A virus (A/Catalonia/360/2009(H1N1))
1097669	Mycobacterium tuberculosis UT205
1158685	Staphylococcus aureus M0539
1729093	Pseudomonas sp. 9K5
1729092	Pseudomonas sp. 8K8
1729095	Pseudomonas sp. 9Kp4
1729094	Pseudomonas sp. 9K6
542108	Pseudomonas sp. CL4.31
542109	Pseudomonas sp. CL4.33
542106	Pseudomonas sp. CL4.16
542107	Pseudomonas sp. CL4.18
542104	Pseudomonas sp. CL4.146
542105	Pseudomonas sp. CL4.15
542102	Pseudomonas sp. CL4.14
542103	Pseudomonas sp. CL4.145
542100	Pseudomonas sp. CL4.135
542101	Pseudomonas sp. CL4.137
1183204	Puccinia graminis f. sp. tritici 01MN84A1-2
1183205	Puccinia graminis f. sp. tritici 01SD80A
1183202	Puccinia graminis f. sp. tritici 99KS76A
1183203	Puccinia graminis f. sp. tritici 74MN1409
1183200	Puccinia graminis f. sp. tritici 06ND76C
195061	Solanum nodiflorum mottle virus satellite RNA
195060	Potato yellow dwarf virus
195063	Subterranean clover mottle virus satellite RNA
195062	Strawberry latent ringspot virus satellite RNA
1128148	Mimivirus marais
1128149	Mimivirus pointerouge1
1128146	Mimivirus lentille
1128147	Mimivirus longchamps
1128144	Mimivirus fauteuil
1128145	Mimivirus lactour
1128142	Megavirus montpellier
1128143	Megavirus terra1
1128140	Megavirus courdo11
1128141	Megavirus courdo5
594848	fungal sp. ARIZ B431
594849	fungal sp. ARIZ B432
431959	Wallemiales incertae sedis
698933	Sapovirus Tamagawa River/Site5_a/Jan2004/JP
594843	fungal sp. ARIZ B424
355535	Sparassis sp. LOU-fungi 18390
355536	Arthrobacter sp. FRC_AA25
1036515	Micromonospora sp. HCZ42
1036514	Micromonospora sp. HCZ27
1036517	Saccharomonospora sp. G2Z41
1036516	Micromonospora sp. M8Z28
1036511	Microbacterium sp. HCZ21
1036510	Actinomycetospora sp. G2Z35
1036513	Micromonospora sp. HCZ26
1036512	Micromonospora sp. G2Z37
205678	Gymnopilus pyrrhum
205679	Gymnopilus spectabilis var. junonius
205674	Gymnopilus tyallus
205675	Phaeocollybia graveolens
205676	Phaeocollybia ratticauda
205670	Gymnopilus norfolkensis
205672	Gymnopilus patriae
205673	Gymnopilus sp. KS 803/95
991335	Influenza A virus (A/swine/Hong Kong/71/2009(H1N1))
991334	Influenza A virus (A/swine/Hong Kong/4936/1999(H1N1))
991337	Influenza A virus (A/swine/Hong Kong/NS63/2002(H1N1))
991336	Influenza A virus (A/swine/Hong Kong/4251/1999(H1N1))
991331	Influenza A virus (A/swine/Hong Kong/39/1977(H1N1))
991330	Influenza A virus (A/swine/Hong Kong/4463/1999(H1N1))
991332	Influenza A virus (A/swine/Hong Kong/NS120/2007(H1N1))
991339	Influenza A virus (A/swine/Hong Kong/25/1977(H1N1))
991338	Influenza A virus (A/swine/Hong Kong/64/1977(H1N1))
1156631	Arthrobacter sp. K45-D42P
1156630	Arthrobacter sp. K35-D32P
1156632	Arthrobacter sp. K6-D12
1389831	Influenza A virus (A/Helsinki/352/2013(H1N1))
1389830	Influenza A virus (A/Helsinki/344/2013(H1N1))
1389835	Influenza A virus (A/Helsinki/405/2013(H1N1))
1389834	Influenza A virus (A/Helsinki/391/2012(H1N1))
1389837	Influenza A virus (A/Helsinki/417/2013(H1N1))
1389836	Influenza A virus (A/Helsinki/416/2013(H1N1))
1327358	Microbacterium sp. Ala28
1327359	Microbacterium sp. Ala35
1327356	Microbacteriaceae bacterium Bzb12
1327357	Microbacterium sp. Ala23
1614602	Influenza A virus (A/goose/Guangdong/G3183/2014(H9))
1255909	Pseudomonas sp. Expt1_481A8_P16WM_F05
83554	Chlamydia psittaci
662355	unclassified Ostropales
662352	Subtercola sp. EX244
1255907	Pseudomonas sp. Expt1_423E5_P40_G01
714978	Human adenovirus 55
1784835	Influenza A virus (A/swine/North Carolina/A01728820/2015(H1N2))
714973	Ascomycota sp. MT49
714974	Hantavirus Akm6266
714975	Hantavirus Akm6903
1784831	Influenza A virus (A/swine/Iowa/A01728784/2016(H3N2))
1614606	Influenza A virus (A/goose/Guangdong/G3195/2014(H6))
526120	Cheetah astrovirus 1
526121	Sint-Jan's onion latent virus
334208	Betapapillomavirus 4
334209	Betapapillomavirus 5
334202	Mupapillomavirus
334203	Mupapillomavirus 1
159205	Influenza A virus (A/turkey/Italy/2505/99 (H7N1))
159204	Influenza A virus (A/turkey/Italy/2379/99 (H7N1))
159201	Influenza A virus (A/turkey/Italy/1265/1999(H7N1))
159200	Influenza A virus (A/turkey/Italy/1174/99 (H7N1))
159202	Influenza A virus (A/turkey/Italy/1279/99 (H7N1))
486992	Salmonella enterica subsp. enterica serovar Durban
486993	Salmonella enterica subsp. enterica serovar Eastbourne
486990	Salmonella enterica subsp. enterica serovar Copenhagen
486991	Salmonella enterica subsp. enterica serovar Dowd
486996	Salmonella enterica subsp. enterica serovar Kunzendorf
486997	Salmonella enterica subsp. enterica serovar Lille
486994	Salmonella enterica subsp. enterica serovar Hvittingfoss
486995	Salmonella enterica subsp. enterica serovar Idikan
486998	Salmonella enterica subsp. enterica serovar Litchfield
486999	Salmonella enterica subsp. enterica serovar Meleagridis
397548	Influenza A virus (A/duck/Primorie/3672/02(H4N2))
397549	H12N2 subtype
